"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"Transcript_79131.0"	0.124460402607924	0	0.248920805215847	Inf	Inf	0.041718905579538	0.554443026792109
"Transcript_79133.0"	0.804847736909823	1.60969547381965	0	0	-Inf	0.0234788561561388	0.427699076301537
"Transcript_79170.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_79189.0"	0.561081882302244	1.12216376460449	0	0	-Inf	0.0233105077074642	0.426488408577215
"Transcript_79195.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_79213.0"	0.252383713443315	0.0411827101322704	0.463584716754359	11.2567802183348	3.49272232662995	0.021730105302747	0.4127804372343
"Transcript_79222.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_79283.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_79284.0"	0.321193811983182	0.642387623966365	0	0	-Inf	0.000347824688981179	0.0839944923898915
"Transcript_79320.0"	0.230853876838754	0	0.461707753677507	Inf	Inf	0.00188701449739813	0.161451767950979
"Transcript_79351.0"	0.267759873060514	0.0897101775738919	0.445809568547136	4.96944249363384	2.31308400937616	0.0423387001050599	0.554443026792109
"Transcript_79383.0"	4.57328694913346	9.14657389826691	0	0	-Inf	0.0212852917799564	0.4127804372343
"Transcript_79441.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_79444.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_79457.0"	0.212039484798939	0.370882232482464	0.0531967371154149	0.143432961884822	-2.80155149146651	0.0135019804965064	0.368838189042873
"Transcript_79463.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_79469.0"	0.124460402607924	0	0.248920805215847	Inf	Inf	0.041718905579538	0.554443026792109
"Transcript_79506.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_79521.0"	0.178537691003849	0.357075382007697	0	0	-Inf	0.00412621376532347	0.215320019122768
"Transcript_79550.0"	0.254363424249931	0	0.508726848499862	Inf	Inf	0.00721828288962185	0.314575828482099
"Transcript_79586.0"	0.149352483129508	0	0.298704966259017	Inf	Inf	0.0192394870462687	0.411952104390899
"Transcript_79668.0"	0.324788425797642	0.489986640249039	0.159590211346245	0.325703189101507	-1.61837024903011	0.0187668591301609	0.411952104390899
"Transcript_79679.0"	0.199136644172678	0	0.398273288345356	Inf	Inf	0.0392832241720766	0.554443026792109
"Transcript_79692.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_79694.0"	0.226803240624669	0.403822320206168	0.0497841610431695	0.123282341148831	-3.0199619306821	0.039441286851356	0.554443026792109
"Transcript_79728.0"	0.290950707867231	0.0732401337120397	0.508661282022422	6.94511678559108	2.7959989540449	0.0356923085703698	0.529797538866541
"Transcript_79802.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_79805.0"	0.370203110919467	0.740406221838934	0	0	-Inf	0.000694385560466916	0.107367764154307
"Transcript_79823.0"	0.355250013699704	0.179420355147784	0.531079672251625	2.95997447900596	1.56558473694535	0.0427693925593518	0.558585233510838
"Transcript_79854.0"	0.465308864310876	0.930617728621752	0	0	-Inf	0.00841739970035631	0.323154692393743
"Transcript_79887.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_79898.0"	0.352770174182572	0.0823654202645409	0.623174928100604	7.56597764084847	2.91952651290795	0.0120886611225261	0.368838189042873
"Transcript_79906.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_79936.0"	0.438521961192045	0	0.87704392238409	Inf	Inf	0.00247449692950886	0.176626637104845
"Transcript_79951.0"	0.188542377791506	0	0.377084755583012	Inf	Inf	0.0088726647042339	0.323154692393743
"Transcript_79983.0"	0.154471347237877	0	0.308942694475753	Inf	Inf	0.0192394870286797	0.411952104390899
"Transcript_80014.0"	0.139576842186696	0.279153684373392	0	0	-Inf	0.0263751660019452	0.431260462310599
"Transcript_80041.0"	0.230177284382163	0.460354568764326	0	0	-Inf	0.00412621368476753	0.215320019122768
"Transcript_80044.0"	0.236055856341064	0.0411827101322704	0.430929002549857	10.4638330300702	3.38733952013534	0.0217301055158758	0.4127804372343
"Transcript_80069.0"	0.673662137646905	0	1.34732427529381	Inf	Inf	0.0182869865405084	0.411952104390899
"Transcript_80172.0"	0.235749112926004	0.471498225852007	0	0	-Inf	0.000645517829853527	0.100876363497368
"Transcript_80181.0"	0.196788264108851	0.393576528217702	0	0	-Inf	0.00412621373118098	0.215320019122768
"Transcript_80212.0"	0.486823382943642	0.973646765887284	0	0	-Inf	0.0102446692257895	0.362543942202901
"Transcript_80234.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_80244.0"	0.31464652686203	0.518839493569553	0.110453560154506	0.212885799025435	-2.23184837975616	0.0447101975456104	0.573076782204851
"Transcript_80257.0"	0.201779616123862	0.403559232247723	0	0	-Inf	0.00765772107416099	0.314575828482099
"Transcript_80264.0"	0.200278537751312	0.0411827101322704	0.359374365370353	8.7263408410014	3.12537682485114	0.0423387006035598	0.554443026792109
"Transcript_80276.0"	0.300602456917047	0.601204913834094	0	0	-Inf	0.000645517814526948	0.100876363497368
"Transcript_80357.0"	0.424734941905388	0.104308647636067	0.745161236174708	7.1438107296202	2.83669385774699	0.0470830431596796	0.578444056540221
"Transcript_80407.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_80428.0"	0.227856778032878	0.455713556065757	0	0	-Inf	0.00412621369706952	0.215320019122768
"Transcript_80437.0"	0.980819810733307	0	1.96163962146661	Inf	Inf	0.0346750571645457	0.525751021981036
"Transcript_80443.0"	0.167062873342167	0	0.334125746684333	Inf	Inf	0.019239486933307	0.411952104390899
"Transcript_80497.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_80501.0"	0.345919101586808	0.691838203173616	0	0	-Inf	0.0109147711287458	0.365296710953196
"Transcript_80526.0"	0.0961722707393076	0.192344541478615	0	0	-Inf	0.0489489108969482	0.578444056540221
"Transcript_80535.0"	0.264924907392383	0	0.529849814784766	Inf	Inf	0.00087023354171809	0.110623484233496
"Transcript_80540.0"	0.295116650074166	0.590233300148331	0	0	-Inf	0.000645517814627677	0.100876363497368
"Transcript_80561.0"	0.394124157602477	0.788248315204954	0	0	-Inf	0.00119719144317971	0.128111452017329
"Transcript_80578.0"	0.522973428107044	1.04594685621409	0	0	-Inf	0.0137328568442645	0.368838189042873
"Transcript_80618.0"	0.23491396276243	0	0.46982792552486	Inf	Inf	0.00188701449575666	0.161451767950979
"Transcript_80622.0"	0.278701717004824	0.0521543238180335	0.505249110191614	9.687578578421	3.27613610738918	0.0110380429378671	0.365296710953196
"Transcript_80709.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_80715.0"	0.247763139909148	0.389132805587466	0.10639347423083	0.273411731684276	-1.87085294675099	0.0447101982122813	0.573076782204851
"Transcript_80773.0"	0.246381750566744	0	0.492763501133488	Inf	Inf	0.00887266459455673	0.323154692393743
"Transcript_80835.0"	0.197422182511184	0.0320574235797692	0.362786941442599	11.3167840996288	3.50039213939378	0.042338700245194	0.554443026792109
"Transcript_80843.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_80877.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_80896.0"	0.486155782627111	0	0.972311565254221	Inf	Inf	0.00575829534894869	0.272135180676686
"Transcript_80965.0"	0.251241819864681	0	0.502483639729361	Inf	Inf	0.00188701448943176	0.161451767950979
"Transcript_80994.0"	0.382286735085322	0.0411827101322704	0.723390760038374	17.5653995988848	4.1346644919869	0.00575734965592235	0.272135180676686
"Transcript_81023.0"	0.393506334770001	0.0521543238180335	0.734858345721969	14.0900752214886	3.81660740854903	0.0130476376382198	0.368838189042873
"Transcript_81060.0"	0.233408330964871	0.466816661929742	0	0	-Inf	0.00119799792555084	0.128111452017329
"Transcript_81091.0"	0.310222198297419	0.620444396594839	0	0	-Inf	0.000347824688916577	0.0839944923898915
"Transcript_81101.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_81177.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_81184.0"	1.1175910756171	2.23518215123421	0	0	-Inf	0.0236570644613044	0.43027662680365
"Transcript_81193.0"	0.201350907385102	0.402701814770203	0	0	-Inf	0.00412621372054259	0.215320019122768
"Transcript_81197.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_81212.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_81221.0"	0.451698542174281	0.903397084348562	0	0	-Inf	0.00684627556108212	0.309572099097634
"Transcript_81229.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_81242.0"	0.430315515719737	0.860631031439474	0	0	-Inf	0.00310250880163794	0.203826480710299
"Transcript_81246.0"	0.354787774603468	0.709575549206937	0	0	-Inf	4.39673359034211e-05	0.0682180272438673
"Transcript_81253.0"	0.139576842186696	0.279153684373392	0	0	-Inf	0.0263751660019452	0.431260462310599
"Transcript_81256.0"	0.307219531198377	0.564654901353584	0.0497841610431695	0.088167411500064	-3.50361068541013	0.00451552844456902	0.228909171310524
"Transcript_81279.0"	0.299483121618726	0.549182082194283	0.0497841610431695	0.0906514663483822	-3.46352583305483	0.0025935106107204	0.17986379920086
"Transcript_81328.0"	0.225461589959892	0.0411827101322704	0.409740469787513	9.94933234047762	3.31459971546529	0.0423387001452655	0.554443026792109
"Transcript_81332.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_81334.0"	0.236347232269497	0.0411827101322704	0.431511754406723	10.47798343093	3.38928918064278	0.0423386999049042	0.554443026792109
"Transcript_81365.0"	0.252001452737006	0.0320574235797692	0.471945481894244	14.7218780922893	3.87988982481465	0.0110380429360104	0.365296710953196
"Transcript_81423.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_81424.0"	0.389132805587466	0.778265611174933	0	0	-Inf	0.000752023324464142	0.110623484233496
"Transcript_81447.0"	0.3765387185249	0.0823654202645409	0.67071201678526	8.14312626137365	3.0255827718744	0.0489258240811412	0.578444056540221
"Transcript_81448.0"	0.310981575322875	0.462372939299506	0.159590211346245	0.345154739349633	-1.53468480069758	0.0458158638203951	0.578444056540221
"Transcript_81533.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_81578.0"	0.252383713443315	0.0411827101322704	0.463584716754359	11.2567802183348	3.49272232662995	0.021730105302747	0.4127804372343
"Transcript_81585.0"	0.299800532681998	0.546404328248581	0.0531967371154149	0.0973578252682025	-3.36055924758402	0.00451552843859755	0.228909171310524
"Transcript_81595.0"	0.461476527553695	0.869756317991975	0.0531967371154149	0.061162806196374	-4.0312015896045	0.0240987121744161	0.431260462310599
"Transcript_81638.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_81643.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_81672.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_81701.0"	0.279272605019407	0.558545210038814	0	0	-Inf	0.000100986835746235	0.0682180272438673
"Transcript_81715.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_81718.0"	0.92457835417734	0	1.84915670835468	Inf	Inf	0.0349749367884773	0.528929353723444
"Transcript_81782.0"	0.235972740947122	0	0.471945481894244	Inf	Inf	0.00188701449803534	0.161451767950979
"Transcript_81840.0"	0.183814397976351	0.367628795952703	0	0	-Inf	0.0489489095568476	0.578444056540221
"Transcript_81868.0"	0.418087461689453	0	0.836174923378906	Inf	Inf	0.0108588809341889	0.365296710953196
"Transcript_81880.0"	0.17459310566463	0.288516812217923	0.0606693991113367	0.210280290583246	-2.24961446122446	0.039441287407222	0.554443026792109
"Transcript_81887.0"	0.606690720676976	1.21338144135395	0	0	-Inf	0.0190626401742557	0.411952104390899
"Transcript_81967.0"	0.170216647371963	0.340433294743927	0	0	-Inf	0.0142117438954997	0.368838189042873
"Transcript_81972.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_81980.0"	0.232630839865075	0.412064942614734	0.0531967371154149	0.129097944556647	-2.95346206404504	0.00782775903418969	0.314575828482099
"Transcript_82005.0"	0.277479206005108	0.0823654202645409	0.472592991745674	5.73775973251642	2.52048755681962	0.0356923085761303	0.529797538866541
"Transcript_82047.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_82048.0"	0.291215252543745	0.53264634404432	0.0497841610431695	0.0934656955779782	-3.4194192354766	0.00782775887845606	0.314575828482099
"Transcript_82068.0"	0.289977687252791	0	0.579955374505583	Inf	Inf	0.00188701447385811	0.161451767950979
"Transcript_82135.0"	0.381173805596862	0.0521543238180335	0.71019328737569	13.6171507055399	3.76735295587159	0.0209697594911733	0.411952104390899
"Transcript_82177.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_82206.0"	0.180878472964981	0.361756945929963	0	0	-Inf	0.00222332985773246	0.161451767950979
"Transcript_82223.0"	0.450669435724354	0	0.901338871448708	Inf	Inf	0.00442575210003031	0.227706694087776
"Transcript_82241.0"	0.606149638468163	0	1.21229927693633	Inf	Inf	0.026888007793335	0.437084891180309
"Transcript_82243.0"	0.465333297446129	0.930666594892258	0	0	-Inf	0.00880767484554628	0.323154692393743
"Transcript_82247.0"	0.619732651584153	1.18626856605289	0.0531967371154149	0.0448437551476375	-4.47894909749133	0.0498315346259482	0.583703154839645
"Transcript_82258.0"	0.659956248466981	0.0411827101322704	1.27872978680169	31.0501611645924	4.9565288516022	0.0343785716839115	0.522211335508695
"Transcript_82262.0"	0.362754158203879	0	0.725508316407758	Inf	Inf	0.000306076604826349	0.0839944923898915
"Transcript_82322.0"	0.958906242847884	1.91781248569577	0	0	-Inf	0.0367305540461263	0.540689256018863
"Transcript_8233.0"	0.194599925559019	0	0.389199851118038	Inf	Inf	0.0192394868376662	0.411952104390899
"Transcript_82332.0"	0.360433143555045	0	0.720866287110091	Inf	Inf	0.000132911707701503	0.0682180272438673
"Transcript_82387.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_82407.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_82410.0"	0.322676114158677	0.0411827101322704	0.604169518185084	14.6704652570124	3.87484272004596	0.00278003376246821	0.18534191379201
"Transcript_82429.0"	0.25422946117636	0.0897101775738919	0.418748744778829	4.66779529484173	2.22274129335196	0.0217301053972398	0.4127804372343
"Transcript_82457.0"	0.343350584618755	0.123548130396811	0.563153038840698	4.55816722626207	2.1884538539743	0.0494069860713567	0.579881476655363
"Transcript_82472.0"	0.321664949360276	0.0320574235797692	0.611272475140782	19.0680474873391	4.25308521832049	0.0217301054025662	0.4127804372343
"Transcript_82476.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_82551.0"	0.430976761465567	0.812169361887964	0.0497841610431695	0.0612977580531252	-4.02802188102648	0.0157659087006613	0.401527067221276
"Transcript_82580.0"	0.315767846620244	0	0.631535693240488	Inf	Inf	0.0224037182642792	0.421817918970742
"Transcript_82583.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_82598.0"	0.542515485300094	0	1.08503097060019	Inf	Inf	0.0265495745063782	0.433265988644604
"Transcript_82617.0"	0.266066800971017	0.0411827101322704	0.490950891809763	11.9212866329809	3.57546804535598	0.0110380429600267	0.365296710953196
"Transcript_82656.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_82669.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_82710.0"	0.335025909124364	0.670051818248729	0	0	-Inf	0.00119799789424479	0.128111452017329
"Transcript_82739.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_82821.0"	0.241739114906921	0	0.483478229813842	Inf	Inf	0.00188701449129968	0.161451767950979
"Transcript_82822.0"	0.367250635828706	0.141864501391925	0.592636770265486	4.17748460291855	2.06263451091148	0.0450563854453029	0.575876619381819
"Transcript_82824.0"	0.173975047727598	0.347950095455196	0	0	-Inf	0.00412621377541258	0.215320019122768
"Transcript_82835.0"	0.174244563651093	0	0.348489127302186	Inf	Inf	0.00887266474253754	0.323154692393743
"Transcript_82914.0"	0.2873733203708	0	0.574746640741601	Inf	Inf	0.0088726645677591	0.323154692393743
"Transcript_82926.0"	0.147811864117622	0.295623728235244	0	0	-Inf	0.0489489099031522	0.578444056540221
"Transcript_82931.0"	0.335997418791525	0.489986640249039	0.18200819733401	0.371455428338828	-1.42873898552947	0.0187668591200405	0.411952104390899
"Transcript_82933.0"	0.160237721197676	0	0.320475442395351	Inf	Inf	0.0192394870008438	0.411952104390899
"Transcript_82935.0"	3.0873829563488	0	6.17476591269761	Inf	Inf	0.0485499627573906	0.578444056540221
"Transcript_82938.0"	0.387970397892617	0	0.775940795785233	Inf	Inf	0.000963863213074507	0.121471638736758
